Heart_azulgrana;2015-09-16 19:35;1;7;"Ok, me están re sacando DE QUE TEMBLOR HABLAN? No entiendo nada ._.";;;;https://twitter.com/Heart_azulgrana/status/644293635501072386
Gonza724;2015-09-16 19:35;11;5;"Evacuaron la Facultad de Derecho en Córdoba. #Temblor";Córdoba, Argentina;;#Temblor;https://twitter.com/Gonza724/status/644293635442372609
sole76Cba;2015-09-16 19:35;0;1;"Si estamos en casa q hay q hacer?? Salir a la calle?? #Temblor";;;#Temblor;https://twitter.com/sole76Cba/status/644293635354308608
FrancoRivero9;2015-09-16 19:35;1;1;"Imaginate estar cagando y que haya un terremoto , que haces? Te limpias el culo o corres?";;;;https://twitter.com/FrancoRivero9/status/644293635224281089
info_Ve;2015-09-16 19:35;0;0;"ÚLTIMO MINUTO | Un terremoto de magnitud 7 en la escala de Richter afecta la zona central de Chile pic.twitter.com/vZPHGRvHZM";;;;https://twitter.com/info_Ve/status/644293635199119360
ayegomez2352;2015-09-16 19:35;0;0;"Que temblor puto me re asusteeee";Catamarca, Argentina;;;https://twitter.com/ayegomez2352/status/644293635106861056
sofiadroguett;2015-09-16 19:35;0;0;"En chile uvo un terremoto";;;;https://twitter.com/sofiadroguett/status/644293635069083648
mattftgonza;2015-09-16 19:35;1;0;"suena mal pero quiero que pase el temblor acá para ver que se siento ahre igual seguro me cago toda";;;;https://twitter.com/mattftgonza/status/644293634989379584
ZaphirRain;2015-09-16 19:35;0;0;"Puta, sentí el terremoto de Chile. Me pegué un susto terrible, pensé que me estaba por descomponer D:";;;;https://twitter.com/ZaphirRain/status/644293634947477504
FlorenciaLViera;2015-09-16 19:35;0;3;"Mi abuela llamo para preguntar si sentimos el temblor , nunca vio un mapa en su vida";;;;https://twitter.com/FlorenciaLViera/status/644293634834210816
JuaniPig02;2015-09-16 19:35;0;0;"Terremoto en Chile, se sintio en Mendoza, Catamarca y llego a Buenos Aires.";;;;https://twitter.com/JuaniPig02/status/644293634767069184
La_Parca_;2015-09-16 19:35;0;0;"Si últimamente ninguna me mueve el suelo, imaginate si un temblor en Chile me lo va a mover!";Ciudad del Libertador General San Martín, Argentina;;;https://twitter.com/La_Parca_/status/644293634729340928
fran_berardo;2015-09-16 19:35;2;2;"Las personas que no sintieron el sismo es porque viven en una nube de pedo ( como yo)";;;;https://twitter.com/fran_berardo/status/644293634708389888
Cocoseco;2015-09-16 19:35;9;6;"Otro Terremoto en Chile. Espero que todos estén bien, desde aquí les mando buenas vibras a todos.";;;;https://twitter.com/Cocoseco/status/644293634234388480
eyzaguirre_male;2015-09-16 19:35;0;0;"Que mal me siento,putooo temblor !";;;;https://twitter.com/eyzaguirre_male/status/644293634112778240
BrianSuar3z;2015-09-16 19:35;0;0;"Temblor en todo santa fe, :O";;;;https://twitter.com/BrianSuar3z/status/644293634070855680
FlooPiola;2015-09-16 19:35;1;1;"Terremoto en Chilee, vamos a moooorir(?";;;;https://twitter.com/FlooPiola/status/644293634024677376
Edgard_Degas;2015-09-16 19:35;0;0;"@OGlobo_Mundo So podia ser terremoto no Chile, os lustres da minha casa em Sao Paulo esta balancando um pouco e nao e vento.";;@OGlobo_Mundo;;https://twitter.com/Edgard_Degas/status/644293633840123904
nolbertsalinas;2015-09-16 19:35;0;0;"Un terremoto de 7,7 en la escala Richter sacude el centro de Chile http:// internacional.elpais.com/internacional/ 2015/09/17/actualidad/1442445327_616396.html … vía @el_pais";;@el_pais;;https://twitter.com/nolbertsalinas/status/644293633764667396
Cele__RP;2015-09-16 19:35;0;0;"Como hacen para grabar videos del temblor yo me quede sentada sin saber si salir corriendo o seguir mirando como se movian las plantas";;;;https://twitter.com/Cele__RP/status/644293633726877696
MikaaJuan;2015-09-16 19:35;0;0;"Bue, ahora todos sintieron el temblor y están aterrados por eso, manga de exagerados !";;;;https://twitter.com/MikaaJuan/status/644293633596915712
ViscaElBarcaFCB;2015-09-16 19:35;0;1;"Sismo en chile Servicio Geológico de EEUU 8.3 de magnitud en chile";;;;https://twitter.com/ViscaElBarcaFCB/status/644293633554972672
EriSanchezWeb;2015-09-16 19:35;0;0;"#Chile indica daños en casas de adobe en comuna de Illapel, Chile #Terremoto #Temblor";;;#Chile #Terremoto #Temblor;https://twitter.com/EriSanchezWeb/status/644293633412321280
dangerousmomsen;2015-09-16 19:35;1;3;"de que temblor hablan yo estoy por irme a dormir no jodan con estas cosas que no puedo descansar tranquila ahre";;;;https://twitter.com/dangerousmomsen/status/644293633282318336
ReportSurAustra;2015-09-16 19:35;0;0;"#onemi declara que el sismo que afecto a Illapel fue de 8° Richter, sigue la Alerta de Tsunami en todas las costas del país!!";;;#onemi;https://twitter.com/ReportSurAustra/status/644293633190068224
SereAlonso;2015-09-16 19:35;1;0;"Uh ya empiezan a romper las bolas con lo del temblor dejen de exagerar un poco por favor";Ciudad Autónoma de Buenos Aires, Argentina;;;https://twitter.com/SereAlonso/status/644293632854491136
LeoPerez1992;2015-09-16 19:35;0;0;"En la facultad no se sintió nada, me perdí el temblor :(";;;;https://twitter.com/LeoPerez1992/status/644293632837709824
LauxmannLea;2015-09-16 19:35;0;7;"Orine Toda la tapa del inodoro, temblor del orto";;;;https://twitter.com/LauxmannLea/status/644293632787415041
elmundomedellin;2015-09-16 19:35;2;0;"#EstaPasando : Terremoto de magnitud 7 en la escala de Richter afecta zona central de Chile http:// ow.ly/SjoV4";;;#EstaPasando;https://twitter.com/elmundomedellin/status/644293632762228736
dreamkepper;2015-09-16 19:35;0;0;"Terremoto de 7 grados sacude Chile — Telemundo PR http://www. telemundopr.com/noticias/mundo /Terremoto-de-7-grados-sacude-Chile-327961481.html …";;;;https://twitter.com/dreamkepper/status/644293632678338560
rubenpatasucia;2015-09-16 19:35;0;0;"Estoy temblando todavia";;;;https://twitter.com/rubenpatasucia/status/644293632648998912
Ni4llMy1rish;2015-09-16 19:35;0;0;"@CintiaVRojas @sergiocelli jajaja que chico hubo un temblor y el feliz porque toco la alarma jajaja lo amoo estan normal como yo jaja";;@CintiaVRojas @sergiocelli;;https://twitter.com/Ni4llMy1rish/status/644293632636399618
floraza;2015-09-16 19:35;0;0;"@BohemioBamba deporte extremo es hacer paracaidismo, escalar una montaña. un temblor nunca.";Ciudad Autónoma de Buenos Aires, Argentina;@BohemioBamba;;https://twitter.com/floraza/status/644293632569249792
rafaelhenrikez;2015-09-16 19:35;5;0;"Reportan otro sismo de 8.3 en seguido del temblor de 7.9 en Chile.";;;;https://twitter.com/rafaelhenrikez/status/644293632506363904
JMiCT;2015-09-16 19:35;0;0;"D: D: D: Terremoto de 7.9 grados afecta a Chile | El Universal http://www. eluniversal.com.mx/articulo/mundo /2015/09/16/terremoto-de-79-grados-afecta-chile#.Vfn8yQN8pws.twitter …";;;#;https://twitter.com/JMiCT/status/644293632489472000
saitam_;2015-09-16 19:35;0;0;"Ministro del Interior ratifica el 8.3 #temblor #ahoranoticias";;;#temblor #ahoranoticias;https://twitter.com/saitam_/status/644293632405733376
alaneliprza;2015-09-16 19:35;0;0;"Sube a 8.3 en la escala de Richter la intensidad del sismo en Chile. Mantienen alerta de Tsunami.";;;;https://twitter.com/alaneliprza/status/644293632221024256
LuciaLoyza;2015-09-16 19:35;0;1;"¿Porqué no hay un sismo cuando tengo que ir a laburar? La concha de tu madre.";;;;https://twitter.com/LuciaLoyza/status/644293632107913216
smcasla10;2015-09-16 19:35;0;0;"@m_candalaft no sos el único yo tampoco sentí el temblor :(:(";;@m_candalaft;;https://twitter.com/smcasla10/status/644293632082735104
drxgsmaine;2015-09-16 19:35;0;2;"mi papa no largo la play ni cuando le dije que hubo un temblor me rei";;;;https://twitter.com/drxgsmaine/status/644293632032436224
kascalzadilla;2015-09-16 19:35;0;0;"@Residente amigo fue un terremoto intenso, estamos evacuando el borde costero de nuestro pais, reviviendo el miedo del 27f del 2010, miedo";;@Residente;;https://twitter.com/kascalzadilla/status/644293632032382976
yocelindiiaz;2015-09-16 19:35;0;0;"@El_Panzho somos los unicos que le llamamos sismo a un terremoto de 8,3 xd";;@El_Panzho;;https://twitter.com/yocelindiiaz/status/644293631864668160
ValentinaEspora;2015-09-16 19:35;0;1;"Hubo un temblor y yo ni cuenta me di";;;;https://twitter.com/ValentinaEspora/status/644293631810117632
lucasbjacobo;2015-09-16 19:35;1;0;"Hace tres años que vivo en Córdoba y nunca sentí un temblor . Les juro que me da mucha intriga.";;;;https://twitter.com/lucasbjacobo/status/644293631784914944
valuduschatzky;2015-09-16 19:35;0;1;"@Inia_Igal no se quien dijo eso pero es terremoto";;@Inia_Igal;;https://twitter.com/valuduschatzky/status/644293631705223168
Federico_M15;2015-09-16 19:35;0;0;"@Notitrece en barrio Roma y La Florida se sintio el #Temblor Santa Fe Capital";;@Notitrece;#Temblor;https://twitter.com/Federico_M15/status/644293631675904000
jaimeleal;2015-09-16 19:35;1;2;"Hola amigos de CHILE me acaba de llegar un aviso de un terremoto 8.3 , favor de confirmar. ¡Un fuerte abrazo y bendiciones!";;;;https://twitter.com/jaimeleal/status/644293631596232704
PoesiaCafetera;2015-09-16 19:35;1;0;"Retweeted Noticias Caracol ( @NoticiasCaracol ): Red de Emergencias chilena emite alarma de tsunami tras sismo de... http:// fb.me/4itAEnEVo";;@NoticiasCaracol;;https://twitter.com/PoesiaCafetera/status/644293631365419008
yulichilio;2015-09-16 19:35;0;0;"Todos sintieron el temblor menos yo";;;;https://twitter.com/yulichilio/status/644293631197753344
romansmsj;2015-09-16 19:35;1;0;"En Chile sigue temblando asique si te quedas quieto y en silencio lo vas a sentir @luchorecabarren @camilit_12";;@luchorecabarren @camilit_12;;https://twitter.com/romansmsj/status/644293631038390272
micaricardini;2015-09-16 19:35;0;0;"Me desperto el temblor la puta que los parió no puedo explicar lo cagada que estaba no entendía nafa";;;;https://twitter.com/micaricardini/status/644293630937694208
MaleMachicado;2015-09-16 19:35;0;0;"soy testigo del temblor bue";;;;https://twitter.com/MaleMachicado/status/644293630929276929
itslwt91;2015-09-16 19:35;2;1;"Yo creo que sigo muchos chilenos porque todo mi tl es acerca del temblor :l ojala todos estén bien aahah";;;;https://twitter.com/itslwt91/status/644293630715232256
RocioSimunovich;2015-09-16 19:35;2;3;"Todos sintieron el temblor menos yo";Rosario, Argentina;;;https://twitter.com/RocioSimunovich/status/644293630627328001
TamaulipasSomos;2015-09-16 19:35;0;0;"Fuerte temblor en Chile y alerta de tsunami en Chile y Perú http:// ift.tt/1Kr08kg";;;;https://twitter.com/TamaulipasSomos/status/644293630585253889
givemelovectm;2015-09-16 19:35;0;0;"en vez de llover, tembló";;;;https://twitter.com/givemelovectm/status/644293630446977024
ChermanM;2015-09-16 19:35;1;0;"La peor situación es que el #temblor te agarre jugando al Jenga.";;;#temblor;https://twitter.com/ChermanM/status/644293630384041984
sauditaa;2015-09-16 19:35;0;0;"En un hecho inedito en la Argentina, renuncia por corrupcion un candidato a diputado, Niembro. Telenoche hablando de un terremoto en Chile.";;;;https://twitter.com/sauditaa/status/644293630174330881
ZARMANUELORUE;2015-09-16 19:35;0;0;"Este temblor por San Bernardo no se quiere ir aunque se siente muy leve, espero que todos se encuentre bien y tranquilos.";;;;https://twitter.com/ZARMANUELORUE/status/644293629973016577
niallhdesire;2015-09-16 19:35;0;1;"las que sintieron el temblor hoy por primera vez se están cagando enteras";;;;https://twitter.com/niallhdesire/status/644293629931073538
FlorcBussolotti;2015-09-16 19:35;1;3;"Hasta el temblor nos discrimina! La zona sur no tiembla uacho saaaaabe";Rosario, Argentina;;;https://twitter.com/FlorcBussolotti/status/644293629612326913
ChrisOviedo16;2015-09-16 19:35;0;0;"En definitiva, no sentí ningún temblor por acá";;;;https://twitter.com/ChrisOviedo16/status/644293629549387776
ThorLoku;2015-09-16 19:35;1;0;"@feitanobrazil No era tu vecino Era el temblor Vos querias que te temblaran las patitas Bruja jajaja";;@feitanobrazil;;https://twitter.com/ThorLoku/status/644293629452898304
alfrerulay1;2015-09-16 19:35;0;0;"Decretan alerta de tsunami tras sismo de magnitud 7,9 en el centro de Chile: CHILE. Las autoridades chilenas d... http:// bit.ly/1P0hyUs";;;;https://twitter.com/alfrerulay1/status/644293629448601600
telodamus;2015-09-16 19:35;6;10;"Ni un terremoto grado 10 le cambia el caracho a Mahmud Aleuy";Las Condes, Chile;;;https://twitter.com/telodamus/status/644293629398380545
RociVillanueva;2015-09-16 19:35;0;0;"Boe ahora todos sintieron el temblor , flashean en Rafaela..";;;;https://twitter.com/RociVillanueva/status/644293629385814016
JONAIRMONTEIRO;2015-09-16 19:35;0;0;"@flaviogomes69 Foi um terremoto no Chile de 7.2 na escala...";;@flaviogomes69;;https://twitter.com/JONAIRMONTEIRO/status/644293629272551424
InformacionesCL;2015-09-16 19:35;12;1;"Servicio Sismológico de Estados Unidos elevó a 8,3 magnitud de terremoto http:// bit.ly/1UXp3mi pic.twitter.com/1riUxPM6P4";;;;https://twitter.com/InformacionesCL/status/644293629092196352
Alaan_Feldmann;2015-09-16 19:35;0;0;"Se acuerdan cuando chile nos robo la final de la copa america? bueno el terremoto es como una venganza";;;;https://twitter.com/Alaan_Feldmann/status/644293629008289793
ReinaDelSur92;2015-09-16 19:35;0;0;"@Residente terremoto , la gente evacuando y las entidades inoperantes, para variar, incluyendo al gobierno.";;@Residente;;https://twitter.com/ReinaDelSur92/status/644293628911841281
EnzoOtarola;2015-09-16 19:35;1;2;"Me imagino a la gente en vez de cubrirse en algo, corriendo twiteando qué esta temblando . Mamaderaa";Maipú, Argentina;;;https://twitter.com/EnzoOtarola/status/644293628886708226
mdjaviergarcia;2015-09-16 19:35;0;0;"Literalmente Terremoto en chile !!!! 8.3 grados. Por acá en Viña todo bien !!!";;;;https://twitter.com/mdjaviergarcia/status/644293628886679552
LuuciaAnemola;2015-09-16 19:35;1;1;"que temblor ????";;;;https://twitter.com/LuuciaAnemola/status/644293628521648128
MaauriiBaccili;2015-09-16 19:35;0;0;"A ella la hago temblar";;;;https://twitter.com/MaauriiBaccili/status/644293628488249345
fergigin77;2015-09-16 19:35;0;1;"Terremoto en Chile, sismo de 8.3 piden evacua las zonas por posible Tsunami. @jesus_alanoca @LemaCasimira @Prisi41Quiroga @PepePomacusi";;@jesus_alanoca @LemaCasimira @Prisi41Quiroga @PepePomacusi;;https://twitter.com/fergigin77/status/644293628475613185
valennavarro_;2015-09-16 19:35;0;0;"ay yo no escuche el terremoto wacho que onda";;;;https://twitter.com/valennavarro_/status/644293628446150656
agus_ortubia;2015-09-16 19:35;0;2;"temblor con ellas.";;;;https://twitter.com/agus_ortubia/status/644293628211392512
Wandafranzi;2015-09-16 19:35;0;1;"@inesellena Yo también y en Barracas Estaba tomando un te la taza tembló y el líquido se salió Pensé que había enloquecido";;@inesellena;;https://twitter.com/Wandafranzi/status/644293628207230976
franco123445;2015-09-16 19:35;0;0;"alguien sintio el temblor";;;;https://twitter.com/franco123445/status/644293628186226688
cachanxp;2015-09-16 19:35;1;0;"Igual es normal que se nos mueva el piso para esta fecha o ño? #temblor";Chile;;#temblor;https://twitter.com/cachanxp/status/644293628144263169
brizuelasergio;2015-09-16 19:35;0;0;"Se re sintió el temblor en la facultad y la están evacuando";;;;https://twitter.com/brizuelasergio/status/644293628098125824
echoeshalsey;2015-09-16 19:35;2;5;"los noticieros nombran a todas las provincias donde se sintió el temblor menos san juan como siempre seguimos sin existir grax por tanto";;;;https://twitter.com/echoeshalsey/status/644293628022624256
glpunk;2015-09-16 19:35;1;0;"Terremoto en Chile, todos bien por aquí, solo hay que hacer una lavadora de ropa interior de emergencia.";;;;https://twitter.com/glpunk/status/644293627808743425
KevinThePro2015;2015-09-16 19:35;0;0;"@DaniRep terremoto en chile malditas alarmas de tsunami me tienen aburrido :(";;@DaniRep;;https://twitter.com/KevinThePro2015/status/644293627787743233
mariacampesina;2015-09-16 19:35;0;0;"@danytascully el terremoto no se sintió en Chile Insular e igual llegaron los oleajes, mejor prevenir";;@danytascully;;https://twitter.com/mariacampesina/status/644293627678691328
Ale_yiyi;2015-09-16 19:35;0;0;"Todos afuera de los edificios cagados x el temblor ...";;;;https://twitter.com/Ale_yiyi/status/644293627636752384
ccandelopez;2015-09-16 19:35;0;1;"Yo no senti ningun temblor ,nose de que hablan locos";;;;https://twitter.com/ccandelopez/status/644293627469033472
MatiasBuosi;2015-09-16 19:35;0;1;"Ahora se me pego "cuando pase el temblor ", es lo primero que pensé jajaja";;;;https://twitter.com/MatiasBuosi/status/644293627200602112
AntoNedafCas;2015-09-16 19:35;0;0;"Todavía estoy mareada, temblo todoo! Pense que se caía la torre jajajajaj";;;;https://twitter.com/AntoNedafCas/status/644293627179626496
soofipalma;2015-09-16 19:35;1;0;"El terremoto era lo que nos faltaba en capital";;;;https://twitter.com/soofipalma/status/644293627158654976
wilfredodiazPR;2015-09-16 19:35;0;0;"@cala Hablen del terremoto en Chile de 8.3";;@cala;;https://twitter.com/wilfredodiazPR/status/644293627066368000
abrahammorua;2015-09-16 19:35;0;0;"Suben magnitud de #sismo en #Chile pic.twitter.com/KL3oqsBwux";;;#sismo #Chile;https://twitter.com/abrahammorua/status/644293627024244736
info_Ve;2015-09-16 19:35;0;0;"ÚLTIMO MINUTO | Un terremoto de magnitud 7 en la escala de Richter afecta la zona central de Chile";;;;https://twitter.com/info_Ve/status/644293626969882624
SofiMontoyaa;2015-09-16 19:35;3;1;"Ni senti el temblor";;;;https://twitter.com/SofiMontoyaa/status/644293626953138176
pali1971;2015-09-16 19:35;0;0;"Ahora con el sismo nadie coge!?Todos hablan de los hermanos yilenos!!";;;;https://twitter.com/pali1971/status/644293626554658816
susanag32423449;2015-09-16 19:35;0;0;"En rengo muy fuerte #temblor";Rengo, Chile;;#temblor;https://twitter.com/susanag32423449/status/644293626525319168
AgussNonino;2015-09-16 19:35;0;0;""Se suspende el parcial con el temblor ?" no es para joda pero que bien me vendría...";;;;https://twitter.com/AgussNonino/status/644293626491719680
CMILANOTICIA;2015-09-16 19:35;64;28;"#ATENCIÓN Decretan alerta de tsunami tras sismo de magnitud 7,9 en el centro de Chile http:// bit.ly/1Ogeu9z pic.twitter.com/2c66HQEyBL";;;#ATENCI;https://twitter.com/CMILANOTICIA/status/644293626420436992
MaxiFrisco;2015-09-16 19:35;0;1;"@NicoPerelstein @facundomartincr alevoso! mire la lampara y se movia! deci que dijeron lo del terremoto sino taba fuera con los fantasmasjaj";;@NicoPerelstein @facundomartincr;;https://twitter.com/MaxiFrisco/status/644293626378502148
Crazy_Mofos78;2015-09-16 19:35;0;0;"Esperó que los chilenos estén bien por el #temblor . Les mando Fuerza";;;#temblor;https://twitter.com/Crazy_Mofos78/status/644293626172952577
nachorestless;2015-09-16 19:35;0;0;"Ustedes con lo del temblor y yo con los simpsons";;;;https://twitter.com/nachorestless/status/644293625954869249
IaraCabj;2015-09-16 19:35;0;0;"A los la tele les preguntan sobre el temblor y saltan y se cagan de risa como unos pendejos de 8 años teniendo 24, desacelera papa";;;;https://twitter.com/IaraCabj/status/644293625929707520
NearDosogas;2015-09-16 19:35;0;0;"@flor_vigna deci me que el temblor - terremoto no lo sentiste si?";;@flor_vigna;;https://twitter.com/NearDosogas/status/644293625900306433
franvilla245;2015-09-16 19:35;2;9;"terremoto en mi pais y risego de tsunami...me cago en too";;;;https://twitter.com/franvilla245/status/644293625665462273
LeilaVero;2015-09-16 19:35;0;1;"Mañana vamos a perder toda la hora de geografía hablando de este temblor y me salvo de dar lección, que lindo to2";;;;https://twitter.com/LeilaVero/status/644293625585774594
RubiusftTapea;2015-09-16 19:35;1;2;"@WIGE77A El terremoto se hizo por la gente que esta saltando de alegría porque verán a los youtubers";;@WIGE77A;;https://twitter.com/RubiusftTapea/status/644293625430474752
Claudiaavaras;2015-09-16 19:35;0;1;"Justo terremoto la weaaa";;;;https://twitter.com/Claudiaavaras/status/644293625359282176
DonaMariReggae;2015-09-16 19:35;0;2;"Pachamama te veo tan triste. Pachamama me pongo a llorar. #Temblor";;;#Temblor;https://twitter.com/DonaMariReggae/status/644293625250246660
JoNeurotica;2015-09-16 19:35;0;0;"#temblor en #Rosario tras el sismo en #Coquimbo #Chile";;;#temblor #Rosario #Coquimbo #Chile;https://twitter.com/JoNeurotica/status/644293625246040065
matiburgos;2015-09-16 19:35;5;4;"Ministro del Interior, Jorge Burgos, señala que la magnitud del sismo fue de 8.0 Evacuación preventiva en toda la costa de Chile @CNNChile";;@CNNChile;;https://twitter.com/matiburgos/status/644293625170522112
oscarviva13;2015-09-16 19:35;1;0;"#LOULTIMO #Chile sismo alcanzo los 8 grados, se evacua el borde costero @VivaNicaragua13 pic.twitter.com/uy6chZzvrC";;@VivaNicaragua13;#LOULTIMO #Chile;https://twitter.com/oscarviva13/status/644293625161998336
SofiaRinaldi15;2015-09-16 19:35;0;0;"Estoy esperando con ansias las fotos bardeando a los chilenos por el sismo";;;;https://twitter.com/SofiaRinaldi15/status/644293624902086656
belen_mathot;2015-09-16 19:35;0;0;"Increíble como la gente pone "que terremoto " jajajajaja";;;;https://twitter.com/belen_mathot/status/644293624692404224
rodrigo_berton;2015-09-16 19:35;0;2;"Mano.. da hora ter terremoto no Brasil.. ahuahua";;;;https://twitter.com/rodrigo_berton/status/644293624369422336
StrangxrSoul;2015-09-16 19:35;0;0;"La unica vez que senti un temblor fue cuando iba a tercero de primaria y no me olvido más :v";;;;https://twitter.com/StrangxrSoul/status/644293624142909440
Micuumendez;2015-09-16 19:35;0;0;"Ah cc un terremoto .";;;;https://twitter.com/Micuumendez/status/644293624096759808
Clave__Exito;2015-09-16 19:35;1;1;"#Chile Ultima hora terremoto " qué no fue 7,9 que fue de 8,3"";;;#Chile;https://twitter.com/Clave__Exito/status/644293624054747136
Caleb5SOS;2015-09-16 19:35;0;0;"@Gricel94 jakdosñsfjskskfjd hizo terremoto";;@Gricel94;;https://twitter.com/Caleb5SOS/status/644293623983534080
fernandasanches;2015-09-16 19:35;0;0;"Eita que teve terremoto por ai!";;;;https://twitter.com/fernandasanches/status/644293623899684864
_frandevainilla;2015-09-16 19:35;0;0;"Querían terremoto ? Ahi tienen y las réplicas pa quedar bien zapateados y si es poco en volá les llega el tsunami. Feliz 18 dice la pachamama";;;;https://twitter.com/_frandevainilla/status/644293623887065088
BraccoFacundo;2015-09-16 19:35;0;0;"https://www. youtube.com/watch?v=0EWbon j7f18 … TERREMOTO EN CHILE Y ALERTA DE TSUNAMI AHAAAAAAAAAAAAAAAAAAAA";;;;https://twitter.com/BraccoFacundo/status/644293623882883072
Maaycontrerasok;2015-09-16 19:35;0;1;"Que onda con ese temblor ??";;;;https://twitter.com/Maaycontrerasok/status/644293623819960321
PeriodicoABC;2015-09-16 19:35;1;0;"Fuerte sismo de 7.2 grados en #Chile ... http:// bit.ly/1JcqwJa pic.twitter.com/eGZGjibYWT";;;#Chile;https://twitter.com/PeriodicoABC/status/644293623773720576
danibenser;2015-09-16 19:35;0;0;"@thiago_p @alesie ocorreu um terremoto de 6.5 graus na escala richter no Brasil... Não sei exatamente onde! pic.twitter.com/LbLamygTLd";;@thiago_p @alesie;;https://twitter.com/danibenser/status/644293623694131200
JavierPersia;2015-09-16 19:35;0;0;"Tembló más fuerte que la mierda y yo todo despeinado.";;;;https://twitter.com/JavierPersia/status/644293623606063111
Carmen_PDC;2015-09-16 19:35;0;0;"hay replicas en cada momento en Chile tras el terremoto fuerzas pais vecino #PDC mantengan la calma u.u";;;#PDC;https://twitter.com/Carmen_PDC/status/644293623589306369
luciacabrapan;2015-09-16 19:35;0;0;"Temblo chile";;;;https://twitter.com/luciacabrapan/status/644293623518003204
RousPolite;2015-09-16 19:35;0;1;"@marianoemartin de Rivadavia para arriba, es terremoto Edenor.";;@marianoemartin;;https://twitter.com/RousPolite/status/644293623455084544
GuilleHuber;2015-09-16 19:35;1;4;"Los caretas sintieron el terremoto";;;;https://twitter.com/GuilleHuber/status/644293623396335616
aaxeljoel;2015-09-16 19:35;8;4;"Dice uno en el noticiero "mucho susto, nos agarro de repente" no vos sabes que te va avisar que viene el temblor pelotudaso";Córdoba, Argentina;;;https://twitter.com/aaxeljoel/status/644293623304056832
MaruBolten;2015-09-16 19:35;1;1;"Todos hablando del temblor , listo";;;;https://twitter.com/MaruBolten/status/644293623295684608
edsjuicybum;2015-09-16 19:35;0;0;"vieja alto miedo el temblor ((a mi no me afecto porque estoy en la loma del orto)) pero me da cosa ojala no se muera nadie ahre si";;;;https://twitter.com/edsjuicybum/status/644293623073345536
GianeeCab;2015-09-16 19:35;0;0;"Q culia como se sintio el temblor";;;;https://twitter.com/GianeeCab/status/644293622809145344
DeepRubius;2015-09-16 19:35;0;0;"No se si en Perú temblo también y si hay alerta yo recién he llegado del cole jajj";;;;https://twitter.com/DeepRubius/status/644293622746247169
francor527;2015-09-16 19:35;0;0;"@Cadena3Com yo vivo en pasco al sur de villa Maria y sentí el temblor soy se pasco! !";;@Cadena3Com;;https://twitter.com/francor527/status/644293622515548160
DamianLlamas_46;2015-09-16 19:35;0;0;"No fue un sismo , ni un terremoto , es la peste blancaaaaa. Manija del Domingo estoy";;;;https://twitter.com/DamianLlamas_46/status/644293622515503108
JohnnyCjs;2015-09-16 19:35;0;0;"Q sismo golpista!";Santa Fé, Argentina;;;https://twitter.com/JohnnyCjs/status/644293622368747520
monzonnatalia;2015-09-16 19:35;0;0;"Yo salí a los gritos diciendo: "esto va a terminar en una tragedia" #temblor";;;#temblor;https://twitter.com/monzonnatalia/status/644293622133862400
maestrafran;2015-09-16 19:35;0;0;"La actitud de Ramón Ulloa durante el sismo jajaja ejemplo para los chilenos";;;;https://twitter.com/maestrafran/status/644293622020579328
BarbiCamiletti;2015-09-16 19:35;0;1;"@chirolacardini sos un ,seguro tuviste miedo del temblor";;@chirolacardini;;https://twitter.com/BarbiCamiletti/status/644293622012211200
LopezStylesBae;2015-09-16 19:35;0;0;"@nelly_emilce @DMsAyudaxD fue horrible, en cordoba nos temblo todo";;@nelly_emilce @DMsAyudaxD;;https://twitter.com/LopezStylesBae/status/644293621982830592
Gonzaft1d;2015-09-16 19:35;0;0;"Yo queia sentir el temblor alto cagaro pero queria ahre si";;;;https://twitter.com/Gonzaft1d/status/644293621965918208
cxlumfob;2015-09-16 19:35;0;0;"Hubo un temblor y yo estaba vestida a lo Villa y me dijo que tenía que bajar y estuve 1 hora para vestirme chau";;;;https://twitter.com/cxlumfob/status/644293621932511232
SoyVnezolano;2015-09-16 19:35;14;3;"¡LO ULTIMO! Un terremoto de magnitud 7,9 estremece a Chile, emiten alerta de #Tsunami para toda la costa pic.twitter.com/KcLgF5tFHM";;;#Tsunami;https://twitter.com/SoyVnezolano/status/644293621928337408
raidermon213;2015-09-16 19:35;0;0;"Temblor 16/09/2015: http:// youtu.be/Vuw7MbA0DpQ?a vía @YouTube";;@YouTube;;https://twitter.com/raidermon213/status/644293621831745537
CamiDArola;2015-09-16 19:35;2;0;"De qué temblor están hablando?";;;;https://twitter.com/CamiDArola/status/644293621789904896
sgaramellolucas;2015-09-16 19:35;0;1;"La perra se rasco contra la puerta y todos cagados por el temblor JAJAJAJA";;;;https://twitter.com/sgaramellolucas/status/644293621722779648
Aiinee;2015-09-16 19:35;0;0;"Creo sentir el temblor ese o estoy flashiando?";;;;https://twitter.com/Aiinee/status/644293621714415616
valen_barbieri;2015-09-16 19:35;0;0;"Bue ya fue, cálmate temblor que estoy en crisis de panico";;;;https://twitter.com/valen_barbieri/status/644293621634723842
majosemenendez;2015-09-16 19:35;0;1;"@TalooAid jajajaaja no se que es peor el temblor o esto";;@TalooAid;;https://twitter.com/majosemenendez/status/644293621609574400
FatyPalomares;2015-09-16 19:35;0;0;"@maquita_r creeme que si... yo perdi mi casa por un terremoto , asi que te comprendo!!";;@maquita_r;;https://twitter.com/FatyPalomares/status/644293621546508288
